category,page_title,pdf_title,pdf_url,source_url
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 1.º Semestre 2025,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=2F4A74CB-1781-43BC-8E6A-EE524C9DE915&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2026-02-19115316,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 2.º Semestre 2024,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=EFDB501E-C448-4EE4-B20A-63A7AFBAA7A5&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-08-27120641,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 1.º Semestre 2024,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=D2056CC3-3E18-4A09-A7FB-C5F99B1736B2&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-08-08160630,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 2.º Semestre 2023,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=2A0E9FF1-455F-455E-8491-F6A6F6ED93D8&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-05-17144502,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 1.º Semestre 2023,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=9075813E-5066-438D-9B80-C4855C85AD09&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2023-10-20100551,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 2.º Semestre 2022,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=C64F3C2E-17C1-4C22-83BA-F189EA4744E0&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2023-02-07164224,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 1.º Semestre 2022,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=921511A5-3CDE-4B41-8EAD-A0AFE585B84B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-10-04160817,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal -,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=DB1A71A6-5DB2-4E86-8CAC-5FB34CDF44D1&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-02-07154731,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 1.º Semestre 2021,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=7525ED09-BBFB-4ACB-A3D9-D9ED2F0794F4&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-11-25113644,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 1.º Semestre 2020,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=E9BA432E-0061-475A-AC97-180C158D65AC&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-02-17193848,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 2.º Semestre 2019,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=CA8F23B6-1D26-485E-AEEE-C0638F80F3BB&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2020-04-15124205,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Cooperação / Publicações,Cooperação Técnica e Financeira,Relatório Fundo de Emergência Municipal - 1.º Semestre 2019,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=1bef4356-1dfe-4892-8855-13d29c82f024&content_id=3C13CD2D-EEEB-41C9-8A4E-A74F0DB18DA8&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2020-02-13210427,https://portalautarquico.dgal.gov.pt/pt-PT/cooperacao-tecnica-e-financeira/publicacoes-e-estudos
Assuntos Jurídicos / Expropriações,Assuntos Jurídicos,Orientações técnicas,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=744fbf93-7db1-48c3-875f-a96e72caa147&content_id=202561B9-4D58-44CF-A239-8C0D62B96889&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-04-04094730,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/expropriacoes-e-servidoes
Assuntos Jurídicos / Expropriações,Assuntos Jurídicos,Orientações técnicas,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=744fbf93-7db1-48c3-875f-a96e72caa147&content_id=8DD5F470-A256-46D0-95C5-2A0FA768155A&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-04-04094947,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/expropriacoes-e-servidoes
Assuntos Jurídicos / Expropriações,Assuntos Jurídicos,Orientações técnicas,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=744fbf93-7db1-48c3-875f-a96e72caa147&content_id=A585AFDC-5AD2-4D00-9B8C-2B6D130A2682&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-04-04094642,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/expropriacoes-e-servidoes
Assuntos Jurídicos / Expropriações,Assuntos Jurídicos,Servidões-Orientações técnicas,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=744fbf93-7db1-48c3-875f-a96e72caa147&content_id=2716ECB5-44C0-4FB8-A2A0-0E0CA203565B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-04-04100944,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/expropriacoes-e-servidoes
Assuntos Jurídicos / Pareceres,Assuntos Jurídicos,Esclarecimento,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=5bee5099-04e9-4731-9901-8fa12c21a1de&content_id=CE605925-DBAF-4E3A-B08A-EE3AFE9A6189&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-05-16101754,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/pareceres-e-outros
Assuntos Jurídicos / Pareceres,Assuntos Jurídicos,Nota Informativa,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=252FCDA5-A399-43A5-A663-AEE408D951CD&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-02-28104911,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/pareceres-e-outros
Assuntos Jurídicos / Pareceres,Assuntos Jurídicos,Parecer,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=F8BC738D-FDF2-4F08-9901-E2010F20D161&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-08-29161921,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/pareceres-e-outros
Assuntos Jurídicos / Pareceres,Assuntos Jurídicos,Parecer,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=5A7A8775-C6FE-4739-997F-ED2A6D88A62D&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-09-27151527,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/pareceres-e-outros
Assuntos Jurídicos / Pareceres,Assuntos Jurídicos,aqui,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=15E7746D-0812-4E8F-9D19-747534D3E767&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-11-12190107,https://portalautarquico.dgal.gov.pt/pt-PT/assuntos-juridicos/pareceres-e-outros
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno Eleitoral
para eleição do Presidente da_CCDR do Norte",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=74C252F0-6A73-49F7-8ABD-257DA27782ED&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19161041,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
Eleitoral para eleição de um_Vice-Presidente da_CCDR do Norte",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=A977B903-1F12-4D10-A5A3-4EAB1B037DA5&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19162219,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno Eleitoral
para eleição do_Presidente da_CCDR do Centro",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=40FC4BF3-AA1C-4EFC-8FBE-53C3E4B40D92&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19161015,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
Eleitoral para eleição de um_Vice-Presidente da_CCDR do Centro",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=2E834F48-AE94-40B7-AA6A-67BD43E79680&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19162105,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno Eleitoral
para eleição do_Presidente da_CCDR de Lisboa e Vale do Tejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=E7DBA6AD-A924-4E7C-AEFE-2B221B7D9DFC&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19161837,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
Eleitoral para eleição de um_Vice-Presidente_da CCDR de Lisboa e Vale do Tejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=E168C48D-95EF-4710-8F64-15FF0B1AF09E&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19162147,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno Eleitoral
para eleição do_Presidente da_CCDR do Alentejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=7A95BC27-8606-4C09-9142-1217C1B15B0A&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19160308,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
Eleitoral para eleição de um_Vice-Presidente da_CCDR do Alentejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=50938573-595E-4FFB-9BFE-41B018D2A1BE&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19161923,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno Eleitoral
para eleição do_Presidente da_CCDR do Algarve",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=93352ECE-0D0B-4078-9804-5D32950E7450&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19160948,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
Eleitoral para eleição de um_Vice-Presidente da_CCDR do Algarve",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=850BA647-C640-4D43-BA1E-2E39C70FE648&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-19161945,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno eleitoral
para eleição do Presidente da CCDR do Norte",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=97B5CEFC-1E22-4BF1-A8B7-1F2FD834D123&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165321,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
eleitoral para eleição de um Vice-Presidente da CCDR do Norte",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=F2E282DC-AFDA-40DB-8B7D-AC4F22ED12E8&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165346,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
eleitoral para eleição do Presidente_da CCDR do Centro",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=AC9DA052-71C3-4F0C-B08F-864D57DE189B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165135,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
eleitoral para eleição de um Vice-Presidente da_CCDR do Centro",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=3425A8B3-7D57-4196-A380-83BC5D0B9B05&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165206,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno eleitoral
para eleição do Presidente da_CCDR de Lisboa e Vale do Tejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=A072F4A9-8E80-4FAB-83A5-4E0A0905A13D&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165234,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
eleitoral para eleição de um Vice-Presidente da_CCDR de Lisboa e Vale do Tejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=A8D258D6-3EE5-4EFA-A371-A5FBD366C85E&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165257,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno eleitoral
para eleição do Presidente da_CCDR do Alentejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=341ED91F-06B8-4084-8EDE-B52429797887&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14164948,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
eleitoral para eleição de um Vice-Presidente da CCDR do Alentejo",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=51FC0CA5-8479-4F42-A272-D4E48B9AA874&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165015,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno eleitoral
para eleição do Presidente da_CCDR do Algarve",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=C3588560-2D0A-4063-8E6B-D14E2B5D93B6&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165042,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Cadernos,Eleições CCDR,"Caderno
eleitoral para eleição de um Vice-Presidente_da CCDR do Algarve",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=C06AA637-9251-4FBA-B1B7-45B1A2F7F7A2&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-14165107,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/cadernos-eleitorais
Eleições CCDR / Minutas,Eleições CCDR,Declaração_de_Candidatura a Presidente,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=9ABF52F0-3EA2-436E-A121-6AE9BC805298&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-18105339,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/minutas
Eleições CCDR / Minutas,Eleições CCDR,Declaração de proposta de candidatura de partido político (Presidente),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=FE62EEA3-591F-4E5D-B45E-D3FC43B3D608&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-17171638,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/minutas
Eleições CCDR / Minutas,Eleições CCDR,Declaração_de_Candidatura a Vice-Presidente,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=C12E84EB-52C4-45DA-98A3-93E134546D24&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-18105359,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/minutas
Eleições CCDR / Minutas,Eleições CCDR,Declaração de proposta de candidatura de partido político (Vice-Presidente,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=3B09DC36-C70B-4840-BC9D-C16FFEE57E58&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-17171657,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/minutas
Eleições CCDR / Minutas,Eleições CCDR,Credenciação de delegados (eleição do Presidente),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=79F811C3-28C6-4578-992A-854C88B2E653&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-18105426,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/minutas
Eleições CCDR / Minutas,Eleições CCDR,Credenciação de delegados (eleição de Vice-Presidente),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=D7F14810-836B-419C-B2BF-3B06FF4F07B5&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-12-18105446,https://portalautarquico.dgal.gov.pt/pt-PT/eleicoes-ccdr-/minutas
Subsetor / Recursos Humanos,Subsetor da Administração Local,2011-2016,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=6DF5170D-E664-40CD-8EE4-4A8F0339F271&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-05-19105031,https://portalautarquico.dgal.gov.pt/pt-PT/subsetor-da-administracao-local/recursos-humanos
Subsetor / Recursos Humanos,Subsetor da Administração Local,2008,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=279D89AD-C733-4AE7-BF7F-C4A8A6E6AE03&field=storage_image&lang=pt&ver=1&filetype=PDF&dtestate=2025-05-21155728,https://portalautarquico.dgal.gov.pt/pt-PT/subsetor-da-administracao-local/recursos-humanos
Subsetor / Recursos Humanos,Subsetor da Administração Local,2009,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=BE70822C-003E-44C8-831F-D927BBC0C006&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-05-21155751,https://portalautarquico.dgal.gov.pt/pt-PT/subsetor-da-administracao-local/recursos-humanos
Subsetor / Recursos Humanos,Subsetor da Administração Local,2010,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=18170965-5E29-4B25-B9D9-2D15DFFAB87A&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-05-21155812,https://portalautarquico.dgal.gov.pt/pt-PT/subsetor-da-administracao-local/recursos-humanos
Subsetor / Boas Práticas,Subsetor da Administração Local,Resumo do estudo,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=d5d3aa35-90ca-4458-819b-964bb657a22e&content_id=EE3AE699-2F67-48D9-AFD7-E2A293F453C3&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2014-06-30161553,https://portalautarquico.dgal.gov.pt/pt-PT/subsetor-da-administracao-local/boas-praticas
Subsetor / Boas Práticas,Subsetor da Administração Local,Resultados do concurso 2007/2008,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=d5d3aa35-90ca-4458-819b-964bb657a22e&content_id=362A1837-BA0A-4A43-BD6C-5573476605EB&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2014-07-22125535,https://portalautarquico.dgal.gov.pt/pt-PT/subsetor-da-administracao-local/boas-praticas
Subsetor / Boas Práticas,Subsetor da Administração Local,Resultados do concurso 2006,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=d5d3aa35-90ca-4458-819b-964bb657a22e&content_id=571A91E3-8F21-491C-B142-44A477B3D512&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2014-07-22125535,https://portalautarquico.dgal.gov.pt/pt-PT/subsetor-da-administracao-local/boas-praticas
