category,item_title,pdf_title,pdf_url,item_url
DRE / Ofícios Circulares,Ofício Circular N.º 139 de 27 de setembro de 2018,Anexo - ofício circular n.º 139,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_139_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45841/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 138 de 27 de setembro de 2018,Ofício circular n.º 138,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_138.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45759/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 137 de 27 de setembro de 2018,Ofício circular n.º 137,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_137.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45758/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 136 de 26 de setembro de 2018,Ofício circular n.º 136,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_136.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45756/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 135 de 26 de setembro de 2018,Ofício circular n.º 135,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_135.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45755/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 135 de 26 de setembro de 2018,Anexo - ofício circular n.º 135,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_135_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45755/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 135 de 26 de setembro de 2018,Cartaz - ofício circular n.º 135,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_135_cartaz.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45755/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 134 de 24 de setembro de 2018,Ofício circular n.º 134,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_134.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45663/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 134 de 24 de setembro de 2018,Programa - ofício circular n.º 134,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_134_programa.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45663/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 133 de 24 de setembro de 2018,Ofício circular n.º 133,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_133.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45660/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 133 de 24 de setembro de 2018,Anexo - ofício circular n.º 133,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_133_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45660/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 131 de 24 de setembro de 2018,Ofício circular n.º 131,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_131.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45637/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 131 de 24 de setembro de 2018,Anexo - ofício circular n.º 131,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_131_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45637/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 130 de 21 de setembro de 2018,Ofício circular n.º 130,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_130.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45507/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 129 de 21 de setembro de 2018,Ofício circular n.º 129,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_129.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45522/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 128 de 21 de setembro de 2018,Ofício circular n.º 128,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_128.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45496/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 128 de 21 de setembro de 2018,Anexo - ofício circular n.º 128,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_128_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45496/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 127 de 17 de setembro de 2018,Ofício circular n.º 127,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_127.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45495/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 126 de 17 de setembro de 2018,Ofício circular n.º 126,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_126.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45494/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 125 de 13 de setembro de 2018,Ofício circular n.º 125,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_125.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45493/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 122 de 11 de setembro de 2018,Ofício circular n.º 122,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_122.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45492/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 122 de 11 de setembro de 2018,Calendarização - ofício circular n.º 122,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_122_calendarizacao.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45492/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 121 de 11 de setembro de 2018,Ofício circular n.º 121,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_121.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45491/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 120 de 07 de setembro de 2018,Ofício circular n.º 120,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_120.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45489/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 119 de 05 de setembro de 2018,Ofício circular n.º 119,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_119.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45487/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 118 de 05 de setembro de 2018,Ofício circular n.º 118,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_118.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45486/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 117 de 03 de setembro de 2018,Ofício circular n.º 117,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_117.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45485/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 117 de 03 de setembro de 2018,Lista de escolas - ofício circular n.º 117,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_117_anexo_listagem.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45485/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 116 de 03 de setembro de 2018,Ofício circular n.º 116,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_116.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45483/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 116 de 03 de setembro de 2018,Anexo - ofício circular n.º 116,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_116_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45483/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 116 de 03 de setembro de 2018,Funcionamento - ofício circular n.º 116,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_116_anexo_funcionamento.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45483/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 115 de 20 de agosto de 2018,Ofício circular n.º 115,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_115.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45482/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 115 de 20 de agosto de 2018,Orientações - ofício circular n.º 115,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_115_anexo_orientacoes.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45482/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 113 de 07 de agosto de 2018,Ofício circular n.º 113,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_113.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45480/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 113 de 07 de agosto de 2018,Portaria - ofício circular n.º 113,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_113_anexo_portaria.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45480/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 110 de 25 de julho de 2018,Ofício circular n.º 110,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_110.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45479/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 110 de 25 de julho de 2018,Anexo - ofício circular n.º 110,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_110_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45479/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 109 de 25 de julho de 2018,Ofício circular n.º 109,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_109.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45477/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 109 de 25 de julho de 2018,Calendário - ofício circular n.º 109,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_109_anexo_calendario.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45477/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 108 de 24 de julho de 2018,Ofício circular n.º 108,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_108.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45476/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 105 de 16 de julho de 2018,Ofício circular n.º 105,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_105.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45475/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 104 de 16 de julho de 2018,Ofício circular n.º 104,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_104.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45474/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 103 de 13 de julho de 2018,Ofício circular n.º 103,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_103.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45472/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 102 de 11 de julho de 2018,Ofício circular n.º 102,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_102.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45471/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 101 de 11 de julho de 2018,Ofício circular n.º 101,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_101.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44842/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 100 de 11 de julho de 2018,Ofício circular n.º 100,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_100.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/45470/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 099 de 10 de julho de 2018,Ofício circular n.º 099,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_099.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44841/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 098 de 05 de julho de 2018,Ofício circular n.º 098,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_098.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44839/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 097 de 03 de julho de 2018,Ofício circular n.º 097,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_097.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44838/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 097 de 03 de julho de 2018,Anexo - ofício circular n.º 097,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_097_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44838/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 096 de 02 de julho de 2018,Ofício circular n.º 096,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_096.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44837/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 096 de 02 de julho de 2018,Anexo - ofício circular n.º 096,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_096_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44837/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 095 de 02 de julho de 2018,Ofício circular n.º 095,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_095.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44835/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 094 de 27 de junho de 2018,Ofício circular n.º 094,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_094.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44834/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 093 de 22 de junho de 2018,Ofício circular n.º 093,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_093.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44833/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 093 de 22 de junho de 2018,Anexo - ofício circular n.º 093,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_093_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44833/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício circular N.º 092 de 22 de junho de 2018,Ofício circular n.º 092,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_092.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44831/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício circular N.º 092 de 22 de junho de 2018,Programa - ofício circular n.º 092,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_092_programa.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44831/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 091 de 18 de junho de 2018,Ofício circular n.º 091,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_091.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44830/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 090 de 15 de junho de 2018,Ofício circular n.º 090,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_090.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44829/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 090 de 15 de junho de 2018,Anexo - ofício circular n.º 090,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_090_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44829/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 089 de 14 de junho de 2018,Ofício circular n.º 089,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_089.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44827/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 089 de 14 de junho de 2018,Anexo - ofício circular n.º 089,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_089_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44827/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 088 de 14 de junho de 2018,Ofício circular n.º 088,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_088.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44826/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 088 de 14 de junho de 2018,Anexo - ofício circular n.º 088,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_008_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44826/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 087 de 14 de junho de 2018,Ofício circular n.º 087,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_087.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44825/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 086 de 13 de junho de 2018,Ofício circular n.º 086,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_086.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44824/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 085 de 12 de junho de 2018,Ofício circular n.º 085,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2018_OF_085.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/6266/InformacaoId/44823/UnidadeOrganicaId/32/CatalogoId/0
